2026-04-21 06:54 | SIGNAL | BTC/USDT LONG | grade=? conf=81.9 | entry=75462.8000-75746.2206 sl=73790.0021 tp1=77419.0186 tp2=77963.3710 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:27 | SIGNAL | ADA/USDT LONG | grade=B conf=78.6 | entry=0.2488-0.2502 sl=0.2435 tp1=0.2615 tp2=0.2633 | rr=2.30 | strategy=PriceAction | regime=BULL_TREND | tech=86 vol=56 flow=64 deriv=30 sent=56 corr=50 → APPROVED
2026-04-21 07:27 | SIGNAL | RIVER/USDT LONG | grade=? conf=66.9 | entry=5.0435-5.1935 sl=4.2851 tp1=5.9519 tp2=9.1770 | rr=4.87 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=85 vol=45 flow=50 deriv=28 sent=56 corr=60 → REJECTED(AGG_THRESHOLD score=66.9<68)
2026-04-21 07:27 | SIGNAL | UAI/USDT LONG | grade=? conf=76.1 | entry=0.3006-0.3074 sl=0.1742 tp1=0.6525 tp2=1.0833 | rr=6.00 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:27 | SIGNAL | GRIFFAIN/USDT SHORT | grade=? conf=74.7 | entry=0.0181-0.0185 sl=0.0191 tp1=0.0171 tp2=0.0169 | rr=1.81 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.81<2.00)
2026-04-21 07:27 | SIGNAL | DOT/USDT LONG | grade=? conf=95.0 | entry=1.2450-1.2532 sl=1.2191 tp1=1.2791 tp2=1.3000 | rr=1.70 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:27 | SIGNAL | NEAR/USDT LONG | grade=? conf=95.0 | entry=1.3650-1.3737 sl=1.3339 tp1=1.4048 tp2=1.4155 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:27 | SIGNAL | FIL/USDT LONG | grade=? conf=95.0 | entry=0.9130-0.9191 sl=0.8940 tp1=0.9380 tp2=0.9453 | rr=1.33 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.33<1.50)
2026-04-21 07:27 | SIGNAL | PENGU/USDT LONG | grade=? conf=99.0 | entry=0.0076-0.0077 sl=0.0074 tp1=0.0080 tp2=0.0081 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:27 | SIGNAL | MERL/USDT SHORT | grade=? conf=73.6 | entry=0.0366-0.0376 sl=0.0403 tp1=0.0339 tp2=0.0325 | rr=1.42 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.42<2.00)
2026-04-21 07:27 | SIGNAL | TRUMP/USDT LONG | grade=? conf=92.0 | entry=2.8476-2.8638 sl=2.7872 tp1=2.9242 tp2=2.9448 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:27 | SIGNAL | TRX/USDT LONG | grade=? conf=95.0 | entry=0.3286-0.3294 sl=0.3211 tp1=0.3377 tp2=0.3400 | rr=1.40 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.40<1.50)
2026-04-21 07:27 | SIGNAL | BOME/USDT LONG | grade=? conf=87.0 | entry=0.0005-0.0006 sl=0.0005 tp1=0.0006 tp2=0.0008 | rr=4.69 | strategy=PriceAction | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:28 | SIGNAL | FARTCOIN/USDT LONG | grade=? conf=68.1 | entry=0.1995-0.2026 sl=0.1913 tp1=0.2230 tp2=0.2260 | rr=2.56 | strategy=GeometricPattern:FallingWedge | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:28 | SIGNAL | LTC/USDT LONG | grade=? conf=95.0 | entry=55.1411-55.3477 sl=53.9186 tp1=56.5703 tp2=56.9681 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:28 | SIGNAL | WLD/USDT LONG | grade=? conf=95.0 | entry=0.2626-0.2648 sl=0.2568 tp1=0.2715 tp2=0.2736 | rr=1.44 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.44<1.50)
2026-04-21 07:28 | SIGNAL | UNI/USDT LONG | grade=? conf=95.0 | entry=3.3151-3.3358 sl=3.0157 tp1=3.7158 tp2=3.8087 | rr=1.56 | strategy=ElliottWave | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:28 | SIGNAL | BCH/USDT LONG | grade=? conf=95.0 | entry=443.1298-444.6004 sl=433.2123 tp1=454.5179 tp2=457.7137 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:28 | SIGNAL | ARB/USDT LONG | grade=? conf=99.0 | entry=0.1264-0.1274 sl=0.1234 tp1=0.1304 tp2=0.1314 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:28 | SIGNAL | ASTER/USDT LONG | grade=? conf=95.0 | entry=0.6749-0.6778 sl=0.6601 tp1=0.6926 tp2=0.6975 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:28 | SIGNAL | XLM/USDT LONG | grade=? conf=79.1 | entry=0.1716-0.1726 sl=0.1501 tp1=0.1941 tp2=0.2007 | rr=1.30 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:29 | SIGNAL | PUMP/USDT LONG | grade=? conf=85.4 | entry=0.0018-0.0018 sl=0.0018 tp1=0.0020 tp2=0.0020 | rr=2.76 | strategy=GeometricPattern:FallingWedge | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:29 | SIGNAL | MON/USDT LONG | grade=? conf=85.7 | entry=0.0293-0.0297 sl=0.0245 tp1=0.0371 tp2=0.0386 | rr=1.81 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.81<2.00)
2026-04-21 07:29 | SIGNAL | PIPPIN/USDT LONG | grade=? conf=69.3 | entry=0.0244-0.0251 sl=0.0230 tp1=0.0314 tp2=0.0349 | rr=6.00 | strategy=GeometricPattern:FallingWedge | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:29 | SIGNAL | LDO/USDT LONG | grade=? conf=95.0 | entry=0.3725-0.3772 sl=0.3498 tp1=0.3999 tp2=0.4074 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:29 | SIGNAL | 1000SHIB/USDT LONG | grade=? conf=95.0 | entry=0.0060-0.0061 sl=0.0059 tp1=0.0062 tp2=0.0062 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:29 | SIGNAL | GALA/USDT LONG | grade=? conf=94.7 | entry=0.0032-0.0032 sl=0.0031 tp1=0.0033 tp2=0.0033 | rr=1.49 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.49<2.00)
2026-04-21 07:29 | SIGNAL | FET/USDT LONG | grade=? conf=94.7 | entry=0.2116-0.2132 sl=0.2065 tp1=0.2184 tp2=0.2234 | rr=1.85 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.85<2.00)
2026-04-21 07:29 | SIGNAL | BULLA/USDT SHORT | grade=? conf=72.5 | entry=0.0100-0.0104 sl=0.0116 tp1=0.0088 tp2=0.0083 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:29 | SIGNAL | IRYS/USDT SHORT | grade=? conf=75.2 | entry=0.0325-0.0333 sl=0.0354 tp1=0.0292 tp2=0.0285 | rr=1.77 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.77<2.00)
2026-04-21 07:29 | SIGNAL | 1000BONK/USDT LONG | grade=? conf=95.0 | entry=0.0061-0.0061 sl=0.0060 tp1=0.0063 tp2=0.0063 | rr=1.49 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.49<1.50)
2026-04-21 07:29 | SIGNAL | INTC/USDT LONG | grade=? conf=95.0 | entry=66.3263-66.6074 sl=64.8717 tp1=68.2900 tp2=69.5616 | rr=1.94 | strategy=PriceAction | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:29 | SIGNAL | PRL/USDT LONG | grade=? conf=83.4 | entry=0.2175-0.2259 sl=0.1993 tp1=0.2977 tp2=0.3560 | rr=6.00 | strategy=GeometricPattern:FallingWedge | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:29 | SIGNAL | TRADOOR/USDT LONG | grade=? conf=85.5 | entry=7.6080-7.9847 sl=6.5414 tp1=9.4566 tp2=11.9710 | rr=3.33 | strategy=Ichimoku | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:29 | SIGNAL | TIA/USDT LONG | grade=? conf=66.3 | entry=0.3740-0.3779 sl=0.3632 tp1=0.3916 tp2=0.4125 | rr=2.86 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=76 vol=41 flow=58 deriv=40 sent=56 corr=50 → REJECTED(AGG_THRESHOLD score=66.3<68)
2026-04-21 07:29 | SIGNAL | APT/USDT LONG | grade=? conf=95.0 | entry=0.9201-0.9265 sl=0.8999 tp1=0.9504 tp2=0.9663 | rr=1.84 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:29 | SIGNAL | WIF/USDT LONG | grade=? conf=79.1 | entry=0.1960-0.1976 sl=0.1848 tp1=0.2087 tp2=0.2123 | rr=1.30 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:29 | SIGNAL | HBAR/USDT LONG | grade=? conf=83.1 | entry=0.0879-0.0883 sl=0.0831 tp1=0.0931 tp2=0.0946 | rr=1.30 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:29 | SIGNAL | XMR/USDT LONG | grade=? conf=64.8 | entry=360.5933-362.2933 sl=344.4593 tp1=395.9027 tp2=447.3823 | rr=5.06 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:29 | SIGNAL | OP/USDT LONG | grade=? conf=85.1 | entry=0.1224-0.1233 sl=0.1062 tp1=0.1395 tp2=0.1445 | rr=1.30 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:29 | SIGNAL | VVV/USDT SHORT | grade=? conf=86.5 | entry=9.3195-9.4320 sl=9.7061 tp1=9.0079 tp2=8.9100 | rr=1.41 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.41<2.00)
2026-04-21 07:29 | SIGNAL | HOOD/USDT LONG | grade=? conf=70.2 | entry=90.4933-90.9348 sl=82.0554 tp1=100.0343 tp2=102.6319 | rr=1.38 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.38<2.00)
2026-04-21 07:29 | SIGNAL | SOON/USDT LONG | grade=? conf=95.0 | entry=0.1699-0.1738 sl=0.1622 tp1=0.1815 tp2=0.1941 | rr=2.30 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:29 | SIGNAL | VIRTUAL/USDT LONG | grade=? conf=95.0 | entry=0.6898-0.6951 sl=0.6709 tp1=0.7140 tp2=0.7147 | rr=1.03 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.03<1.50)
2026-04-21 07:30 | SIGNAL | NEIRO/USDT LONG | grade=? conf=80.3 | entry=0.0001-0.0001 sl=0.0001 tp1=0.0001 tp2=0.0001 | rr=6.00 | strategy=GeometricPattern:FallingWedge | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:30 | SIGNAL | WLFI/USDT LONG | grade=? conf=95.0 | entry=0.0784-0.0788 sl=0.0767 tp1=0.0805 tp2=0.0811 | rr=1.30 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:30 | SIGNAL | IP/USDT LONG | grade=? conf=93.0 | entry=0.5128-0.5189 sl=0.4995 tp1=0.5322 tp2=0.5430 | rr=1.66 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.66<2.00)
2026-04-21 07:30 | SIGNAL | DASH/USDT LONG | grade=? conf=95.0 | entry=34.3406-34.6088 sl=33.5504 tp1=35.8700 tp2=36.1292 | rr=1.79 | strategy=PriceAction | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:30 | SIGNAL | ONDO/USDT LONG | grade=? conf=67.2 | entry=0.2565-0.2586 sl=0.2473 tp1=0.2678 tp2=0.2709 | rr=1.30 | strategy=GeometricPattern:FallingWedge | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:30 | SIGNAL | RENDER/USDT LONG | grade=? conf=98.9 | entry=1.7880-1.8000 sl=1.7463 tp1=1.8417 tp2=1.8560 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:30 | SIGNAL | XAUT/USDT LONG | grade=? conf=80.1 | entry=4749.9600-4759.4727 sl=4640.6032 tp1=4868.8296 tp2=4903.0635 | rr=1.30 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:30 | SIGNAL | AXL/USDT LONG | grade=? conf=87.2 | entry=0.0576-0.0589 sl=0.0514 tp1=0.0656 tp2=0.0677 | rr=1.38 | strategy=GeometricPattern:FallingWedge | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.38<2.00)
2026-04-21 07:30 | SIGNAL | BTC/USDT LONG | grade=? conf=99.0 | entry=76078.3807-76365.8385 sl=74392.7790 tp1=78300.0000 tp2=78848.7992 | rr=1.44 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.44<1.50)
2026-04-21 07:30 | SIGNAL | ETH/USDT LONG | grade=? conf=99.0 | entry=2314.0800-2325.7995 sl=2264.2612 tp1=2375.6183 tp2=2392.3219 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:30 | SIGNAL | SOL/USDT LONG | grade=? conf=99.0 | entry=85.5833-85.9933 sl=83.7294 tp1=87.8472 tp2=88.4649 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:30 | SIGNAL | DOGE/USDT LONG | grade=? conf=95.0 | entry=0.0953-0.0957 sl=0.0932 tp1=0.0978 tp2=0.0985 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:30 | SIGNAL | HYPE/USDT LONG | grade=? conf=95.0 | entry=40.0754-40.3651 sl=36.8963 tp1=44.8721 tp2=45.8693 | rr=1.70 | strategy=ElliottWave | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:30 | SIGNAL | ZEC/USDT LONG | grade=? conf=95.0 | entry=316.7581-319.8239 sl=305.9512 tp1=330.6307 tp2=341.3662 | rr=1.87 | strategy=PriceAction | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:31 | SIGNAL | BASED/USDT SHORT | grade=? conf=63.1 | entry=0.1368-0.1428 sl=0.1698 tp1=0.1098 tp2=0.1008 | rr=1.30 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:31 | SIGNAL | AAVE/USDT SHORT | grade=? conf=75.0 | entry=91.6410-92.9200 sl=97.5341 tp1=87.0269 tp2=85.4508 | rr=1.30 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:31 | SIGNAL | SKYAI/USDT LONG | grade=? conf=84.0 | entry=0.1462-0.1519 sl=0.1049 tp1=0.2280 tp2=0.3940 | rr=5.55 | strategy=ElliottWave | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:31 | SIGNAL | 1000PEPE/USDT LONG | grade=? conf=95.0 | entry=0.0038-0.0038 sl=0.0037 tp1=0.0039 tp2=0.0039 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:31 | SIGNAL | BNB/USDT LONG | grade=? conf=95.0 | entry=632.9375-634.9549 sl=618.7315 tp1=649.1609 tp2=653.7254 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:31 | SIGNAL | ADA/USDT LONG | grade=? conf=95.0 | entry=0.2482-0.2496 sl=0.2430 tp1=0.2549 tp2=0.2567 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:31 | SIGNAL | SUI/USDT LONG | grade=? conf=95.0 | entry=0.9361-0.9419 sl=0.9165 tp1=0.9712 tp2=0.9767 | rr=1.67 | strategy=PriceAction | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:31 | SIGNAL | AVAX/USDT LONG | grade=? conf=95.0 | entry=9.2555-9.3089 sl=8.7883 tp1=10.0336 tp2=10.1811 | rr=1.82 | strategy=ElliottWave | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:31 | SIGNAL | TAO/USDT LONG | grade=? conf=99.0 | entry=243.6700-246.0822 sl=236.6378 tp1=260.7900 tp2=263.2473 | rr=2.23 | strategy=GeometricPattern:FallingWedge | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:31 | SIGNAL | RIVER/USDT LONG | grade=? conf=67.4 | entry=5.0435-5.1935 sl=4.2851 tp1=5.9519 tp2=9.1770 | rr=4.87 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=85 vol=49 flow=50 deriv=28 sent=56 corr=60 → REJECTED(AGG_THRESHOLD score=67.4<68)
2026-04-21 07:32 | SIGNAL | UAI/USDT LONG | grade=? conf=76.1 | entry=0.2981-0.3049 sl=0.1747 tp1=0.6419 tp2=1.0628 | rr=6.00 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:32 | SIGNAL | GRIFFAIN/USDT SHORT | grade=? conf=74.7 | entry=0.0181-0.0185 sl=0.0191 tp1=0.0171 tp2=0.0169 | rr=1.81 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.81<2.00)
2026-04-21 07:32 | SIGNAL | DOT/USDT LONG | grade=? conf=95.0 | entry=1.2450-1.2532 sl=1.2191 tp1=1.2791 tp2=1.3000 | rr=1.70 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:32 | SIGNAL | NEAR/USDT LONG | grade=? conf=95.0 | entry=1.3650-1.3737 sl=1.3339 tp1=1.4048 tp2=1.4155 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:32 | SIGNAL | FIL/USDT LONG | grade=? conf=95.0 | entry=0.9130-0.9191 sl=0.8940 tp1=0.9380 tp2=0.9453 | rr=1.33 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.33<1.50)
2026-04-21 07:32 | SIGNAL | MERL/USDT SHORT | grade=? conf=73.9 | entry=0.0366-0.0376 sl=0.0403 tp1=0.0338 tp2=0.0325 | rr=1.40 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.40<2.00)
2026-04-21 07:32 | SIGNAL | TRUMP/USDT LONG | grade=? conf=92.0 | entry=2.8436-2.8598 sl=2.7832 tp1=2.9201 tp2=2.9407 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:32 | SIGNAL | TRX/USDT LONG | grade=? conf=95.0 | entry=0.3286-0.3293 sl=0.3210 tp1=0.3377 tp2=0.3401 | rr=1.41 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.41<1.50)
2026-04-21 07:32 | SIGNAL | FARTCOIN/USDT LONG | grade=? conf=83.4 | entry=0.1995-0.2026 sl=0.1913 tp1=0.2221 tp2=0.2251 | rr=2.47 | strategy=GeometricPattern:FallingWedge | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:32 | SIGNAL | LTC/USDT LONG | grade=? conf=95.0 | entry=55.2206-55.4289 sl=53.9969 tp1=56.6525 tp2=57.0508 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:32 | SIGNAL | WLD/USDT LONG | grade=? conf=95.0 | entry=0.2620-0.2642 sl=0.2568 tp1=0.2715 tp2=0.2734 | rr=1.63 | strategy=PriceAction | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:32 | SIGNAL | UNI/USDT LONG | grade=? conf=85.3 | entry=3.3151-3.3358 sl=3.0157 tp1=3.7158 tp2=3.8087 | rr=1.56 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.56<2.00)
